symbol,date,close,high,low,number_of_trades,open,quote_volume,taker_quote_volume,taker_volume,volume
BTCUSDT,2021-05-28,35663.49,38877.83,34684.0,2659178,38529.99,4926260941.933614,2341060689.073459,64327.281853,135377.62972
BTCUSDT,2021-05-29,34605.15,37338.58,33632.76,2169643,35661.79,3949843335.322595,1904345668.7790062,54284.199652,112663.092689
BTCUSDT,2021-05-30,35641.27,36488.0,33379.0,1559892,34605.15,2601994948.148242,1324617922.554574,37406.813903,73535.386967
BTCUSDT,2021-05-31,37253.81,37499.0,34153.84,1896359,35641.26,3406047734.8311286,1677796724.0573616,46337.932504,94160.735289
BTCUSDT,2021-06-01,36693.09,37894.81,35666.0,1760417,37253.82,2973928300.375587,1475008291.2336473,40291.834851,81234.66377
BTCUSDT,2021-06-02,37568.68,38225.0,35920.0,1530915,36694.85,2523462575.6884375,1281854474.9120827,34328.496287,67587.372495
BTCUSDT,2021-06-03,39246.79,39476.0,37170.0,1949658,37568.68,2930945325.709207,1493504667.613802,38664.297849,75889.106011
BTCUSDT,2021-06-04,36829.0,39289.07,35555.15,1926311,39246.78,3379399754.9305224,1595098152.9668267,43105.97173,91317.799245
BTCUSDT,2021-06-05,35513.2,37925.0,34800.0,1463754,36829.15,2560547116.8364058,1249708171.2723916,34397.77436,70459.62149
BTCUSDT,2021-06-06,35796.31,36480.0,35222.0,993430,35516.07,1711857075.0471697,850204250.7625557,23661.260636,47650.206637
BTCUSDT,2021-06-07,33552.79,36900.0,33300.0,1532260,35796.31,2755673601.713914,1295757611.708646,36431.560586,77574.952573
BTCUSDT,2021-06-08,33380.81,34068.01,31000.0,2074885,33556.96,4030784324.609684,1966354847.5691981,60095.990201,123251.189037
BTCUSDT,2021-06-09,37388.05,37534.79,32396.82,2601479,33380.8,4794741674.438823,2415789675.0859303,68790.289265,136607.597517
BTCUSDT,2021-06-10,36675.72,38491.0,35782.0,2231430,37388.05,4062957162.3643,1990486079.2177145,53639.424022,109527.284943
BTCUSDT,2021-06-11,37331.98,37680.4,35936.77,1727645,36677.83,2903043643.310072,1458619433.2768435,39406.719224,78466.0053
BTCUSDT,2021-06-12,35546.11,37463.63,34600.36,1719650,37331.98,3132387326.5375137,1520432734.299909,42571.205313,87717.54999
BTCUSDT,2021-06-13,39020.57,39380.0,34757.0,1894103,35546.12,3208991521.63768,1688611358.4117024,45675.273616,86921.025555
BTCUSDT,2021-06-14,40516.29,41064.05,38730.0,2185089,39020.56,4320307646.765389,2135285912.6205053,53645.908744,108522.391949
BTCUSDT,2021-06-15,40144.04,41330.0,39506.4,1931890,40516.28,3247746713.62741,1587381565.815413,39428.829726,80679.622838
BTCUSDT,2021-06-16,38349.01,40527.14,38116.01,2134897,40143.8,3450556041.6005836,1657135674.8230214,42137.242251,87771.976937
BTCUSDT,2021-06-17,38092.97,39559.88,37365.0,1620210,38349.0,3065622530.039886,1462729677.1158257,37936.812673,79541.307119
BTCUSDT,2021-06-18,35819.84,38202.84,35129.29,1809253,38092.97,3507868126.3062024,1651613641.3868167,44824.436567,95228.042935
BTCUSDT,2021-06-19,35483.72,36457.0,34803.52,1212278,35820.48,2453817534.777169,1207082481.7647178,33788.293345,68712.449461
BTCUSDT,2021-06-20,35600.16,36137.72,33336.0,1691871,35483.72,3124634336.8407607,1537385055.4929118,44194.067387,89878.17085
BTCUSDT,2021-06-21,31608.93,35750.0,31251.23,2688993,35600.17,5545926077.788067,2671033140.1889787,81297.469751,168778.873159
BTCUSDT,2021-06-22,32509.56,33298.78,28805.0,3113977,31614.12,6406159197.076789,3115465362.9670815,99149.182266,204208.179762
BTCUSDT,2021-06-23,33678.07,34881.0,31683.0,2026228,32509.56,4282250433.919445,2136458765.586804,63340.033137,126966.100563
BTCUSDT,2021-06-24,34663.09,35298.0,32286.57,1531230,33675.07,2925373222.105977,1486960778.326773,43994.708298,86625.80426
BTCUSDT,2021-06-25,31584.45,35500.0,31275.0,2094932,34663.08,3846120542.6572967,1846078278.3047829,55656.156252,116061.130356
BTCUSDT,2021-06-26,32283.65,32730.0,30151.0,1814051,31576.09,3376415451.793124,1659918820.240478,52978.159256,107820.375287
BTCUSDT,2021-06-27,34700.34,34749.0,31973.45,1799875,32283.65,3199980157.7503333,1616348030.4826243,48772.52918,96613.244211
BTCUSDT,2021-06-28,34494.89,35297.71,33862.72,1868627,34702.49,2837122779.5244017,1399861431.1646347,40552.29218,82222.267819
BTCUSDT,2021-06-29,35911.73,36600.0,34225.43,1673802,34494.89,3233947791.8633885,1616093004.8521647,45376.587629,90788.79622
BTCUSDT,2021-06-30,35045.0,36100.0,34017.55,1301036,35911.72,2688939291.095673,1290873346.2241623,37035.769674,77152.197634
BTCUSDT,2021-07-01,33504.69,35057.57,32711.0,1240681,35045.0,2410809595.390457,1176002216.565681,34986.055016,71708.266112
BTCUSDT,2021-07-02,33786.55,33977.04,32699.0,1176457,33502.33,1870193042.393537,908203511.3411496,27271.658005,56172.181378
BTCUSDT,2021-07-03,34669.13,34945.61,33316.73,1078278,33786.54,1478423023.503483,732586226.4725718,21331.875045,43044.578641
BTCUSDT,2021-07-04,35286.51,35967.85,34357.15,1164970,34669.12,1544458212.3926332,748187394.2395809,21180.335069,43703.475789
BTCUSDT,2021-07-05,33690.14,35293.78,33125.55,1109367,35288.13,2183406257.4938293,1071967415.425311,31489.855372,64123.874245
BTCUSDT,2021-07-06,34220.01,35118.88,33532.0,1184687,33690.15,1991691100.9482658,951269024.0379497,27801.954493,58210.596349
BTCUSDT,2021-07-07,33862.12,35059.09,33777.77,1041416,34220.02,1857658028.480804,941984587.9756222,27294.923927,53807.521675
BTCUSDT,2021-07-08,32875.71,33929.64,32077.0,1257892,33862.11,2304973020.298715,1152928339.821843,35104.655225,70136.48032
BTCUSDT,2021-07-09,33815.81,34100.0,32261.07,1236351,32875.71,1562958239.3913763,784288611.1325287,23660.068601,47153.939899
BTCUSDT,2021-07-10,33502.87,34262.0,33004.78,865508,33815.81,1171790111.0829954,573638406.5470238,17012.759197,34761.175468
BTCUSDT,2021-07-11,34258.99,34666.0,33306.47,952891,33502.87,1070033013.1920449,557336788.6966077,16434.537508,31572.647448
BTCUSDT,2021-07-12,33086.63,34678.43,32658.34,1176847,34259.0,1620646741.3349633,759877911.0350466,22602.907306,48181.403762
BTCUSDT,2021-07-13,32729.77,33340.0,32202.25,956053,33086.94,1348583017.010343,642576716.6041436,19588.278507,41126.361008
BTCUSDT,2021-07-14,32820.02,33114.03,31550.0,1123129,32729.12,1515692074.9875476,730009068.0708964,22516.485719,46777.823484
BTCUSDT,2021-07-15,31880.0,33185.25,31133.0,1099367,32820.03,1652077965.43656,795831015.696149,24866.405787,51639.576353
BTCUSDT,2021-07-16,31383.87,32249.18,31020.0,1067591,31874.49,1538342711.5796566,760274744.5520707,23963.744568,48499.864154
BTCUSDT,2021-07-17,31520.07,31955.92,31164.31,883442,31383.86,1072815966.3363075,525240023.82137984,16649.051308,34012.242132
BTCUSDT,2021-07-18,31778.56,32435.0,31108.97,760979,31520.07,1140964365.6466014,557709781.1191803,17554.182653,35923.716186
BTCUSDT,2021-07-19,30839.65,31899.0,30407.44,846029,31778.57,1470563281.936503,705480091.1446748,22709.510045,47340.468499
BTCUSDT,2021-07-20,29790.35,31063.07,29278.0,1062139,30839.65,1821230700.020391,847855259.1399382,28424.82505,61034.049017
BTCUSDT,2021-07-21,32144.51,32858.0,29482.61,1415058,29790.34,2603140706.0822244,1338356405.5419319,42584.672219,82796.265128
BTCUSDT,2021-07-22,32287.83,32591.35,31708.0,1000742,32144.51,1482763544.9505365,747848528.8767201,23274.512805,46148.092433
BTCUSDT,2021-07-23,33634.09,33650.0,31924.32,1394786,32287.58,1631947003.0730467,815391041.1933738,25018.977079,50112.863626
BTCUSDT,2021-07-24,34258.14,34500.0,33401.14,1196914,33634.1,1625046258.4365523,810983258.0424594,23937.617814,47977.550138
BTCUSDT,2021-07-25,35381.02,35398.0,33851.12,1245775,34261.51,1646935552.8055446,848320775.42419,24632.1493,47852.928313
BTCUSDT,2021-07-26,37237.6,40550.0,35205.78,3330102,35381.02,5832475057.065677,2953296773.15355,77191.346075,152452.512724
BTCUSDT,2021-07-27,39457.87,39542.61,36383.0,1938478,37241.33,3335658261.995547,1703810516.3378596,45137.303439,88397.267015
BTCUSDT,2021-07-28,40019.56,40900.0,38772.0,2631048,39456.61,4040889461.6615276,1954994215.0046122,49019.136276,101344.528441
BTCUSDT,2021-07-29,40016.48,40640.0,39200.0,1428738,40019.57,2154190697.3453183,1065505374.5052506,26700.926244,53998.439283
BTCUSDT,2021-07-30,42206.37,42316.71,38313.23,1797012,40018.49,2939833541.3815365,1509172746.2039788,37730.426862,73602.784805
BTCUSDT,2021-07-31,41461.83,42448.0,41000.15,1565380,42206.36,1868285510.8846788,951887855.6214969,22844.24505,44849.791012
BTCUSDT,2021-08-01,39845.44,42599.0,39422.01,1603964,41461.84,2227567271.4878654,1066579608.8398235,25796.753795,53953.186326
BTCUSDT,2021-08-02,39147.82,40480.01,38690.0,1162878,39850.27,2010928003.5944088,971596720.9467593,24558.005343,50837.351954
BTCUSDT,2021-08-03,38207.05,39780.0,37642.03,1379871,39146.86,2195360658.567329,1064118781.8498573,27683.466598,57117.435853
BTCUSDT,2021-08-04,39723.18,39969.66,37508.56,1220555,38207.04,2028792778.1848047,1039347051.5555266,26804.211169,52329.35243
BTCUSDT,2021-08-05,40862.46,41350.0,37332.7,1913281,39723.17,3314527738.339733,1638359889.802016,41673.129081,84343.755621
BTCUSDT,2021-08-06,42836.87,43392.43,39853.86,2223356,40862.46,3148022459.9161587,1591634314.1008012,38278.004758,75753.941347
BTCUSDT,2021-08-07,44572.54,44700.0,42446.41,2258213,42836.87,3197407326.036793,1627865923.8789735,37355.623845,73396.740808
BTCUSDT,2021-08-08,43794.37,45310.0,43261.0,1857112,44572.54,3074924734.87934,1512451140.3989158,34099.15066,69329.092698
BTCUSDT,2021-08-09,46253.4,46454.15,42779.0,2130595,43794.36,3362870286.258118,1735618666.8181322,38464.60543,74587.884845
BTCUSDT,2021-08-10,45584.99,46700.0,44589.46,1951330,46248.87,2452485823.9336543,1212338434.7318356,26592.369314,53814.643421
BTCUSDT,2021-08-11,45511.0,46743.47,45341.14,1862925,45585.0,2432788769.8326964,1248929298.8285875,27064.393843,52734.901977
BTCUSDT,2021-08-12,44399.0,46218.12,43770.0,1623329,45510.67,2478758524.8641763,1200329050.573911,26765.08804,55266.108781
BTCUSDT,2021-08-13,47800.0,47886.0,44217.39,1804716,44400.06,2239435701.1177917,1177391788.09299,25367.988236,48239.370431
BTCUSDT,2021-08-14,47068.51,48144.0,45971.03,1849556,47799.99,2166461458.668249,1080741765.6874592,22999.528519,46114.359022
BTCUSDT,2021-08-15,46973.82,47372.27,45500.0,1580122,47068.5,1950753713.2121248,979120004.2028339,21129.919776,42110.711334
BTCUSDT,2021-08-16,45901.29,48053.83,45660.0,1655378,46973.82,2462127629.6090236,1213162181.6654189,25847.872438,52480.574014
BTCUSDT,2021-08-17,44695.95,47160.0,44376.0,1781303,45901.3,2616339597.9157424,1253906922.5820968,27320.261808,57039.341629
BTCUSDT,2021-08-18,44705.29,46000.0,44203.28,1656723,44695.95,2439673265.947117,1286718404.7064972,28538.223727,54099.415985
BTCUSDT,2021-08-19,46760.62,47033.0,43927.7,1774382,44699.37,2416320067.133769,1230827552.4101412,27193.50515,53411.75392
BTCUSDT,2021-08-20,49322.47,49382.99,46622.99,1950404,46760.62,2721131744.2778172,1422944576.3472955,29725.885112,56850.352228
BTCUSDT,2021-08-21,48821.87,49757.04,48222.0,2069725,49322.47,2290966131.376161,1133342367.7445276,23119.673786,46745.136584
BTCUSDT,2021-08-22,49239.22,49500.0,48050.0,1610192,48821.88,1807169840.1691713,907708162.1109709,18587.877552,37007.887795
BTCUSDT,2021-08-23,49488.85,50500.0,49029.0,2143309,49239.22,2616721363.685172,1307817635.390983,26218.97512,52462.541954
BTCUSDT,2021-08-24,47674.01,49860.0,47600.0,1692896,49488.85,2486079315.5644236,1203899649.6998262,24702.923443,51014.594748
BTCUSDT,2021-08-25,48973.32,49264.3,47126.28,1559186,47674.01,2149442271.5264206,1049712097.3482182,21796.877672,44655.830342
BTCUSDT,2021-08-26,46843.87,49352.84,46250.0,1532753,48973.32,2333900030.229628,1120008931.619874,23686.563496,49371.277774
BTCUSDT,2021-08-27,49069.9,49149.93,46348.0,1320503,46843.86,2007071230.219995,1036769755.559603,21727.05079,42068.104965
BTCUSDT,2021-08-28,48895.35,49299.0,48346.88,793012,49069.9,1303966035.7705495,679193791.5995204,13895.763677,26681.063786
BTCUSDT,2021-08-29,48767.83,49632.27,47762.54,1193046,48895.35,1588661416.3603797,786599088.6916698,16157.043096,32652.283473
BTCUSDT,2021-08-30,46982.91,48888.61,46853.0,1204012,48767.84,1932344430.923926,942218565.0215595,19637.84056,40288.35083
BTCUSDT,2021-08-31,47100.89,48246.11,46700.0,1300400,46982.91,2303799571.3822727,1156878830.6908386,24426.21235,48645.52737
BTCUSDT,2021-09-01,48810.52,49156.0,46512.0,1280384,47100.89,2386074445.415852,1200480555.049387,25102.36864,49904.65528
BTCUSDT,2021-09-02,49246.64,50450.13,48584.06,1549849,48810.51,2704192314.674689,1409412062.219681,28351.807225,54410.770538
BTCUSDT,2021-09-03,49999.14,51000.0,48316.84,1645163,49246.63,2949574478.071738,1481238133.394633,29625.443383,59025.644157
BTCUSDT,2021-09-04,49915.64,50535.69,49370.0,1225830,49998.0,1733527136.4442587,837225473.735276,16739.70385,34664.65959
BTCUSDT,2021-09-05,51756.88,51900.0,49450.0,1417660,49917.54,2049212025.844659,1090239906.6856637,21557.235864,40544.835873
BTCUSDT,2021-09-06,52663.9,52780.0,50969.33,1678015,51756.88,2549290983.0568776,1274643403.547947,24620.352525,49249.667081
BTCUSDT,2021-09-07,46863.73,52920.0,42843.05,3321711,52666.2,6004105772.870442,2832268574.038726,57935.601976,123048.802719
BTCUSDT,2021-09-08,46048.31,47340.99,44412.02,1796101,46868.57,3000605793.9389606,1466544608.2678735,31796.7476,65069.3152
BTCUSDT,2021-09-09,46395.14,47399.97,45513.08,1567586,46048.31,2351862983.5182414,1122994690.9093316,24183.38803,50651.66002
BTCUSDT,2021-09-10,44850.91,47033.0,44132.29,1569941,46395.14,2243698626.0395164,1114490733.8792434,24358.59799,49048.26618
BTCUSDT,2021-09-11,45173.69,45987.93,44722.22,1060890,44842.2,1380370764.0127168,671123069.5623685,14804.3426,30440.4081
BTCUSDT,2021-09-12,46025.24,46460.0,44742.06,1179808,45173.68,1464780920.2199812,718436012.7588656,15735.45104,32094.28052
BTCUSDT,2021-09-13,44940.73,46880.0,43370.0,1703512,46025.23,2930668118.2616343,1435586958.7798681,32041.05972,65429.15056
BTCUSDT,2021-09-14,47111.52,47250.0,44594.44,1210258,44940.72,2072259519.0619197,1025156547.7189184,22182.46649,44855.85099
BTCUSDT,2021-09-15,48121.41,48500.0,46682.32,1176050,47103.28,2056996398.8439617,995198313.7474111,20903.53535,43204.71174
BTCUSDT,2021-09-16,47737.82,48557.0,47021.1,1176129,48121.4,1948447232.9107177,952502982.8119017,19907.79151,40725.08895
BTCUSDT,2021-09-17,47299.98,48150.0,46699.56,1033968,47737.81,1637122049.4128377,788563444.4133477,16599.46162,34461.92776
BTCUSDT,2021-09-18,48292.74,48843.2,47035.56,976346,47299.98,1491461627.9514225,734476256.0995072,15219.90487,30906.47038
BTCUSDT,2021-09-19,47241.75,48372.83,46829.18,909785,48292.75,1421642879.4932063,683249734.0721828,14346.79979,29847.24349
BTCUSDT,2021-09-20,43015.62,47347.25,42500.0,1842231,47241.75,3457139274.300071,1600107748.5660272,36108.362951,78003.524443
BTCUSDT,2021-09-21,40734.38,43639.0,39600.0,1820721,43016.64,3551997786.6903553,1637800328.5038831,38942.74356,84534.080485
BTCUSDT,2021-09-22,43543.61,44000.55,40565.39,1304011,40734.09,2482639471.907596,1248027083.190341,29321.5066,58349.05542
BTCUSDT,2021-09-23,44865.26,44978.0,43069.09,1196106,43546.37,2147211305.482089,1080404499.5649571,24503.00365,48699.57655
BTCUSDT,2021-09-24,42810.57,45200.0,40675.0,1819744,44865.26,3596718231.0505486,1794510963.7797813,41952.776582,84113.426292
BTCUSDT,2021-09-25,42670.64,42966.84,41646.28,949787,42810.58,1428238748.2095258,703947971.383276,16555.7295,33594.57189
BTCUSDT,2021-09-26,43160.9,43950.0,40750.0,1374145,42670.63,2124657079.2797766,1055225792.1285858,24762.74447,49879.99765
BTCUSDT,2021-09-27,42147.35,44350.0,42098.0,1001487,43160.9,1728912299.8034244,839585982.3907081,19307.85346,39776.84383
BTCUSDT,2021-09-28,41026.54,42787.38,40888.0,1045389,42147.35,1816305387.8388581,867306872.2124455,20710.0903,43372.2624
BTCUSDT,2021-09-29,41524.28,42590.0,40753.88,884909,41025.01,1399625476.0563762,682466342.7870586,16338.4266,33511.53487
BTCUSDT,2021-09-30,43824.1,44141.37,41410.17,1197815,41524.29,2005486003.5646772,1009687948.2258337,23348.93974,46381.22781
BTCUSDT,2021-10-01,48141.61,48495.0,43283.03,1771237,43820.01,3076094886.592474,1585411525.337827,34156.88321,66244.87492
BTCUSDT,2021-10-02,47634.9,48336.59,47430.18,996116,48141.6,1459064880.5324447,726007609.1562026,15180.50362,30508.98131
BTCUSDT,2021-10-03,48200.01,49228.08,47088.0,1114294,47634.89,1482764462.1905775,742443046.4075491,15426.81514,30825.05601
BTCUSDT,2021-10-04,49224.94,49536.12,46891.0,1437692,48200.01,2258464361.1263566,1112232800.7886517,23032.4914,46796.49372
BTCUSDT,2021-10-05,51471.99,51886.3,49022.4,1641651,49224.93,2618101829.0177226,1341045872.9987288,26687.41046,52125.66793
BTCUSDT,2021-10-06,55315.0,55750.0,50382.41,2443126,51471.99,4236927265.381522,2158326113.6632404,40664.027517,79877.545181
BTCUSDT,2021-10-07,53785.22,55332.31,53357.0,1703147,55315.0,2983143121.088643,1438826617.038987,26485.89849,54917.37766
BTCUSDT,2021-10-08,53951.43,56100.0,53617.61,1548832,53785.22,2522087625.0940795,1237799956.8681743,22643.19334,46160.25785
BTCUSDT,2021-10-09,54949.72,55489.0,53661.67,1609483,53955.67,3024862790.6955924,1518044340.2089689,27686.74749,55177.08013
BTCUSDT,2021-10-10,54659.0,56561.31,54080.0,2427176,54949.72,4923958325.389876,2464422246.842279,44656.915748,89237.836128
BTCUSDT,2021-10-11,57471.35,57839.04,54415.06,1690409,54659.01,2994673617.7236485,1519825843.1170495,26858.829013,52933.165751
BTCUSDT,2021-10-12,55996.93,57680.0,53879.0,1554412,57471.35,3017210682.8859496,1477084242.54916,26157.44247,53471.2855
BTCUSDT,2021-10-13,57367.0,57777.0,54167.19,1610489,55996.91,3123307687.477303,1566812325.67564,27985.13207,55808.44492
BTCUSDT,2021-10-14,57347.94,58532.54,56818.05,1372048,57370.83,2481915791.591235,1265138476.8655941,21940.264979,43053.336781
BTCUSDT,2021-10-15,61672.42,62933.0,56850.0,2649137,57347.94,4959389368.726733,2638969873.669803,43913.676331,82512.908022
BTCUSDT,2021-10-16,60875.57,62378.42,60150.0,1360379,61672.42,2173374058.808911,1059536457.6160173,17286.46284,35467.88096
BTCUSDT,2021-10-17,61528.33,61718.39,58963.0,1331655,60875.57,2371696294.7973056,1170524004.7692945,19289.94298,39099.24124
BTCUSDT,2021-10-18,62009.84,62695.78,59844.45,1629184,61528.32,3195091233.4205527,1595447836.139042,25859.08539,51798.44844
BTCUSDT,2021-10-19,64280.59,64486.0,61322.22,1755708,62005.6,3370863940.269437,1724665979.8435092,27436.545484,53628.107744
BTCUSDT,2021-10-20,66001.41,67000.0,63481.4,1823286,64280.59,3362878816.4045925,1806653764.6708326,27623.990526,51428.934856
BTCUSDT,2021-10-21,62193.15,66639.74,62000.0,2181665,66001.4,4407757970.879756,2060110973.8058941,32008.51421,68538.64537
BTCUSDT,2021-10-22,60688.22,63732.39,60000.0,1555280,62193.15,3229377744.3114257,1576807744.195897,25440.69118,52119.35886
BTCUSDT,2021-10-23,61286.75,61747.64,59562.15,982103,60688.23,1686121722.2187824,815306581.3357304,13352.56908,27626.93678
BTCUSDT,2021-10-24,60852.22,61500.0,59510.63,1052085,61286.75,1889694558.9504948,949151331.8623388,15682.1686,31226.57676
BTCUSDT,2021-10-25,63078.78,63710.63,60650.0,1270453,60852.22,2309339650.1093802,1164150305.9348185,18577.25472,36853.83806
BTCUSDT,2021-10-26,60328.81,63293.48,59817.55,1334460,63078.78,2492606133.3189454,1160289812.695996,18699.28475,40217.50083
BTCUSDT,2021-10-27,58413.44,61496.0,58000.0,1913083,60328.81,3688306192.972418,1780494793.5603175,29983.43122,62124.49016
BTCUSDT,2021-10-28,60575.89,62499.0,57820.0,1878275,58413.44,3677629851.0596066,1835335717.8149135,30447.44205,61056.35301
BTCUSDT,2021-10-29,62253.71,62980.0,60174.81,1417344,60575.9,2706090987.3096256,1370325591.0001447,22262.86881,43973.90414
BTCUSDT,2021-10-30,61859.19,62359.25,60673.0,1197748,62253.7,1937860260.4380624,959369103.6133327,15583.51105,31478.12566
BTCUSDT,2021-10-31,61299.8,62405.3,59945.36,1563417,61859.19,2396556477.343494,1181449065.6191804,19362.08206,39267.63794
BTCUSDT,2021-11-01,60911.11,62437.74,59405.0,1472636,61299.81,2737282804.738131,1356676790.5772645,22139.95506,44687.66672
BTCUSDT,2021-11-02,63219.99,64270.0,60624.68,1858362,60911.12,2909221038.40065,1496448016.5988712,23852.14282,46368.2841
BTCUSDT,2021-11-03,62896.48,63500.0,60382.76,1601925,63220.57,2713389500.4663587,1294306441.66844,20662.34777,43336.09049
BTCUSDT,2021-11-04,61395.01,63086.31,60677.01,1346081,62896.49,2218138026.7045407,1101751566.3843453,17843.38035,35930.93314
BTCUSDT,2021-11-05,60937.12,62595.72,60721.0,1243074,61395.01,1943346371.470386,969780612.6853931,15769.15494,31604.48749
BTCUSDT,2021-11-06,61470.61,61560.49,60050.0,965309,60940.18,1556774943.5537283,761294376.4716995,12511.52761,25590.57408
BTCUSDT,2021-11-07,63273.59,63286.35,61322.78,1068629,61470.62,1585744720.199772,843384435.4409548,13567.09782,25515.6883
BTCUSDT,2021-11-08,67525.83,67789.0,63273.58,2349581,63273.58,3575716171.0442996,1897321249.827841,28879.186436,54442.094554
BTCUSDT,2021-11-09,66947.66,68524.25,66222.4,1847655,67525.82,3014326962.087268,1501548663.7926426,22243.236452,44661.378068
BTCUSDT,2021-11-10,64882.43,69000.0,62822.9,2347934,66947.67,4335575752.805223,2088305177.7774785,31344.743321,65171.504046
BTCUSDT,2021-11-11,64774.26,65600.07,64100.0,1327827,64882.42,2415537333.57771,1205890453.6044016,18589.51479,37237.98058
BTCUSDT,2021-11-12,64122.23,65450.7,62278.0,1479149,64774.25,2844286547.5040407,1344883879.1387346,21028.45541,44490.10816
BTCUSDT,2021-11-13,64380.0,65000.0,63360.22,904149,64122.22,1442441613.5983925,711146514.0645869,11094.05209,22504.97383
BTCUSDT,2021-11-14,65519.1,65550.51,63576.27,951393,64380.01,1658473781.2937696,815039550.9471319,12629.83414,25705.07347
BTCUSDT,2021-11-15,63606.74,66401.82,63400.0,1305209,65519.11,2460915922.8761277,1247275595.4355905,19160.47382,37829.37124
BTCUSDT,2021-11-16,60058.87,63617.31,58574.07,2353681,63606.73,4705744041.299647,2209839153.3697233,36375.32415,77455.15609
BTCUSDT,2021-11-17,60344.87,60840.23,58373.0,1471305,60058.87,2767802055.200423,1348537946.9526918,22545.24375,46289.38491
BTCUSDT,2021-11-18,56891.62,60976.0,56474.26,1960419,60344.86,3644824179.1448526,1745202989.742389,29742.20507,62146.99931
BTCUSDT,2021-11-19,58052.24,58320.0,55600.0,1560459,56891.62,2896189975.910774,1374771758.2367315,24072.28575,50715.88726
BTCUSDT,2021-11-20,59707.51,59845.0,57353.0,1200190,58057.1,1982718831.1570773,978340154.0756932,16682.28087,33811.5901
BTCUSDT,2021-11-21,58622.02,60029.76,58486.65,1249219,59707.52,1886578154.5167086,884084155.7068344,14949.12309,31902.22785
BTCUSDT,2021-11-22,56247.18,59444.0,55610.0,1624768,58617.7,2968622334.1376567,1425668562.2116647,24834.9816,51724.32047
BTCUSDT,2021-11-23,57541.27,58009.99,55317.0,1570845,56243.83,2837210673.4885187,1433171468.6668608,25217.65003,49917.85017
BTCUSDT,2021-11-24,57138.29,57735.0,55837.0,1432991,57541.26,2246374244.330568,1113184375.6794689,19625.09659,39612.04964
BTCUSDT,2021-11-25,58960.36,59398.9,57000.0,1604266,57138.29,2455658857.700593,1230022891.7300947,21112.80397,42153.51522
BTCUSDT,2021-11-26,53726.53,59150.0,53500.0,2138184,58960.37,3649353860.4295664,1731974879.8668964,31287.4699,65927.87066
BTCUSDT,2021-11-27,54721.03,55280.0,53610.0,1110145,53723.72,1623173123.4917316,790191540.9148489,14462.93801,29716.99957
BTCUSDT,2021-11-28,57274.88,57445.05,53256.64,1253408,54716.47,1982198373.532835,1016073216.5947642,18520.69985,36163.7137
BTCUSDT,2021-11-29,57776.25,58865.97,56666.67,1349625,57274.89,2313371348.113543,1125240984.5522516,19520.25038,40125.28009
BTCUSDT,2021-11-30,56950.56,59176.99,55875.55,1587472,57776.25,2823644073.021905,1371720422.255628,23867.80287,49161.05194
BTCUSDT,2021-12-01,57184.07,59053.55,56458.01,1442301,56950.56,2584928714.0757422,1236414404.9088528,21501.29463,44956.63656
BTCUSDT,2021-12-02,56480.34,57375.47,55777.77,1307890,57184.07,2127110102.1073096,1040366894.5501271,18375.47518,37574.05976
BTCUSDT,2021-12-03,53601.05,57600.0,51680.0,1865063,56484.26,3246198505.9468513,1505556556.1578631,27287.25751,58927.69027
BTCUSDT,2021-12-04,49152.47,53859.1,42000.3,3362771,53601.05,5495712061.978532,2544632557.496252,52876.55238,114203.373748
BTCUSDT,2021-12-05,49396.33,49699.05,47727.21,1371839,49152.46,2231486105.8439116,1097785758.5909762,22420.90324,45580.82012
BTCUSDT,2021-12-06,50441.92,50891.11,47100.0,1741956,49396.32,2851528919.1795363,1403464676.8850937,28820.34753,58571.21575
BTCUSDT,2021-12-07,50588.95,51936.33,50039.74,1212350,50441.91,1950573500.2086658,952551067.6259857,18679.11099,38253.46877
BTCUSDT,2021-12-08,50471.19,51200.0,48600.0,1118225,50588.95,1925458787.1147523,908410692.2460091,18126.84362,38425.92466
BTCUSDT,2021-12-09,47545.59,50797.76,47320.0,1130599,50471.19,1841474998.89511,884082539.7047912,18097.0596,37692.68665
BTCUSDT,2021-12-10,47140.54,50125.0,46852.0,1215231,47535.9,2135023722.8531513,1020995576.3025669,21143.96129,44233.57391
BTCUSDT,2021-12-11,49389.99,49485.71,46751.0,957390,47140.54,1397524635.581402,699251597.8052382,14452.26806,28889.19358
BTCUSDT,2021-12-12,50053.9,50777.0,48638.0,863605,49389.99,1292315883.6245537,658923314.8679801,13266.00955,26017.93421
BTCUSDT,2021-12-13,46702.75,50189.97,45672.75,1399599,50053.9,2423888500.790305,1119972248.5384023,23487.0228,50869.52093
BTCUSDT,2021-12-14,48343.28,48700.41,46290.0,1194992,46702.76,1887427362.4740965,945501336.1569144,20010.80589,39955.98445
BTCUSDT,2021-12-15,48864.98,49500.0,46547.0,1438176,48336.95,2487012309.0915494,1246095378.459541,25861.16891,51629.181
BTCUSDT,2021-12-16,47632.38,49436.43,47511.0,1023983,48864.98,1551200654.052745,742115283.5773988,15281.92439,31949.86739
BTCUSDT,2021-12-17,46131.2,47995.96,45456.0,1261780,47632.38,2015966349.5161324,928665863.5850744,19846.77192,43104.4887
BTCUSDT,2021-12-18,46834.48,47392.37,45500.0,862066,46133.83,1165205135.7008426,588649454.2725667,12635.54707,25020.05271
